Date,Open,High,Low,Volume,Gas Close,Oil Close,SU Close,TSX Close,Enb Close,Target Close
2010-03-22,14.987182386252941,15.160767556530802,14.909689196701578,959200.0,4.078999996185303,81.25,23.312551498413086,11967.2001953125,15.095673561096191,15.281657218933105
2010-03-23,15.145269626758187,15.368450398001027,15.123571627604274,1680200.0,4.130000114440918,81.91000366210938,23.46199607849121,12044.5,15.281657218933105,15.204166412353516
2010-03-24,15.334355610154674,15.387050421380827,15.16697000546138,1776600.0,4.105000019073486,80.61000061035156,23.312551498413086,11963.0,15.204166412353516,15.241362571716309
2010-03-25,15.18246816322254,15.272360562333375,15.117374156605354,1735800.0,3.9809999465942383,80.52999877929688,23.073442459106445,11958.099609375,15.241362571716309,15.049177169799805
2010-03-26,15.275457141326585,15.275457141326585,14.977883577328537,1916200.0,3.871999979019165,80.0,23.051036834716797,11957.400390625,15.049177169799805,15.09876823425293
2010-03-29,15.033674258365982,15.09876823425293,14.900385917767824,1180000.0,3.8420000076293945,82.16999816894531,23.872947692871094,12029.7001953125,15.09876823425293,15.157668113708496
2010-03-30,15.080174925361218,15.201064109990616,15.033678539371964,1214800.0,3.9730000495910645,82.37000274658203,24.582792282104492,12044.2001953125,15.157668113708496,15.015084266662598
2010-03-31,15.188669486476684,15.238265094644628,14.999585860819971,1736600.0,3.86899995803833,83.76000213623047,24.679927825927734,12037.7001953125,15.015084266662598,15.142165184020996
2010-04-01,15.10186958635037,15.216559148674072,15.002678421780907,922000.0,4.085999965667725,84.87000274658203,25.643800735473633,12151.099609375,15.142165184020996,15.111170768737793
2010-04-05,15.173165551971762,15.191763159225454,15.101871965110947,834600.0,4.2769999504089355,86.62000274658203,26.3162841796875,12186.400390625,15.111170768737793,15.19796085357666
2010-04-06,15.064672500164605,15.19796085357666,15.064672500164605,966000.0,4.0960001945495605,86.83999633789062,26.27892303466797,12156.7001953125,15.19796085357666,15.188671112060547
2010-04-07,15.188671112060547,15.256865524009765,15.123577091083222,1263400.0,4.019000053405762,85.87999725341797,25.845548629760742,12110.900390625,15.188671112060547,15.297158241271973
2010-04-08,15.207267021858174,15.368453030650375,15.117374619991905,2469600.0,3.9089999198913574,85.38999938964844,26.398479461669922,12113.5,15.297158241271973,15.352954864501953
2010-04-09,15.297159656969757,15.455246472461843,15.225866043445857,829800.0,4.070000171661377,84.91999816894531,26.4956111907959,12176.7998046875,15.352954864501953,15.421142578125
2010-04-12,15.25375702816188,15.486236564515522,15.25375702816188,676400.0,4.007999897003174,84.33999633789062,26.286392211914062,12148.7001953125,15.421142578125,15.418045997619629
2010-04-13,15.405646803113479,15.470740800592356,15.244460821890353,775600.0,4.159999847412109,84.05000305175781,26.017396926879883,12101.5,15.418045997619629,15.480042457580566
2010-04-14,15.41804883853149,15.538938051110673,15.300258833923765,981400.0,4.198999881744385,85.83999633789062,26.21915054321289,12204.400390625,15.480042457580566,15.545141220092773
2010-04-15,15.563738837098215,15.644332452297663,15.52034282081517,801600.0,3.984999895095825,85.51000213623047,26.00992774963379,12211.5,15.545141220092773,15.334356307983398
2010-04-16,15.545137927385078,15.545137927385078,15.16077109716657,2085800.0,4.039000034332275,83.23999786376953,25.143190383911133,12070.7001953125,15.334356307983398,15.529641151428223
2010-04-19,15.371555499482895,15.542040350685467,15.325059093494593,1011000.0,3.944000005722046,81.44999694824219,25.442060470581055,12103.0,15.529641151428223,15.538938522338867
2010-04-20,15.49864172277295,15.805515349162965,15.489342916124095,1887800.0,3.9749999046325684,83.44999694824219,25.59149742126465,12113.5,15.538938522338867,15.470735549926758
2010-04-21,15.579225508904107,15.591624699202054,15.365344797297958,1234600.0,3.9549999237060547,83.68000030517578,25.456998825073242,12134.599609375,15.470735549926758,15.390148162841797
2010-04-22,15.470740560978996,15.511037351273721,15.374648578723034,1257000.0,4.127999782562256,83.69999694824219,25.300094604492188,12160.900390625,15.390148162841797,15.6691255569458
2010-04-23,15.421147541512472,15.690823559392937,15.377751536618195,1452400.0,4.256999969482422,85.12000274658203,25.80071449279785,12239.599609375,15.6691255569458,15.715617179870605
2010-04-26,15.653622399224842,15.864403943949185,15.622625600128005,1668200.0,4.26200008392334,84.19999694824219,25.73346710205078,12281.0,15.715617179870605,15.585429191589355
2010-04-27,15.79311154496653,15.805510738516368,15.554432390166937,1057000.0,4.216000080108643,82.44000244140625,25.33745574951172,12146.7001953125,15.585429191589355,15.256857872009277
2010-04-28,15.545132600272064,15.576129399728492,15.197962297609116,1414200.0,4.270999908447266,83.22000122070312,25.08341407775879,12076.900390625,15.256857872009277,15.194863319396973
2010-04-29,15.297153705104813,15.343650087441546,15.16076613001032,1723000.0,3.9800000190734863,85.16999816894531,25.471952438354492,12200.2998046875,15.194863319396973,15.2909574508667
2010-04-30,15.256860256663957,15.371549851521308,15.163867478855646,1643400.0,3.9200000762939453,86.1500015258789,25.965103149414062,12210.7001953125,15.2909574508667,15.411843299865723
2010-05-03,15.281654148646698,15.486236087031994,15.188662573462842,1565600.0,4.0,86.19000244140625,25.912799835205078,12196.5,15.411843299865723,15.132867813110352
2010-05-04,15.498635710473696,15.498635710473696,15.083272226134918,1684000.0,4.013000011444092,82.73999786376953,25.68863868713379,12030.900390625,15.132867813110352,14.968585014343262
2010-05-05,15.061576606785643,15.064675814137745,14.794999841319166,1816400.0,3.990999937057495,79.97000122070312,24.291378021240234,11875.099609375,14.968585014343262,15.005783081054688
2010-05-06,14.940689077362283,15.179368273353484,14.491228284455538,2918200.0,3.928999900817871,77.11000061035156,24.186771392822266,11842.400390625,15.005783081054688,15.061578750610352
2010-05-07,14.869395941214345,15.092575558352396,14.56872193981634,6179200.0,4.014999866485596,75.11000061035156,23.850536346435547,11692.400390625,15.061578750610352,15.111170768737793
2010-05-10,15.266157135596643,15.445941888729935,14.95928360893718,1956400.0,4.170000076293945,76.80000305175781,24.38851547241211,11947.900390625,15.111170768737793,15.312651634216309
2010-05-11,15.111168909113992,15.455238790390753,15.111168909113992,4160000.0,4.13100004196167,76.37000274658203,23.865482330322266,12000.599609375,15.312651634216309,15.351733207702637
2010-05-12,15.414265966346239,15.520571298226413,15.254808564882563,1586600.0,4.283999919891357,75.6500015258789,24.59025764465332,12196.0,15.351733207702637,15.41114616394043
2010-05-13,15.37987917548268,15.473678948142277,15.326727084174985,3039000.0,4.339000225067139,74.4000015258789,24.53795623779297,12116.599609375,15.41114616394043,15.120362281799316
2010-05-14,15.351731918828598,15.458037241783776,15.007803564233475,1844800.0,4.311999797821045,71.61000061035156,23.955142974853516,12015.0,15.120362281799316,14.939016342163086
2010-05-17,15.167259861833609,15.220413115846187,14.810824743643668,1719000.0,4.3979997634887695,70.08000183105469,23.35738182067871,11813.0,14.939016342163086,14.8420991897583
2010-05-18,14.945277263599685,15.029696338222772,14.795199306285392,1821800.0,4.3420000076293945,69.41000366210938,23.39473533630371,11764.5,14.8420991897583,14.757680892944336
2010-05-19,14.757680892944338,14.945278051296187,14.604475632543197,2226200.0,4.1579999923706055,69.87000274658203,23.275184631347656,11665.7998046875,14.757680892944336,14.729537010192871
2010-05-20,14.61072487425148,14.835842354411316,14.548192108350046,2955600.0,4.105999946594238,68.01000213623047,22.75215721130371,11406.0,14.729537010192871,14.817082405090332
2010-05-21,14.53881284470326,14.820209699428009,14.4137473108893,1934400.0,4.034999847412109,70.04000091552734,23.305082321166992,11521.400390625,14.817082405090332,14.607599258422852
2010-05-25,14.570078882006346,14.610725360100886,14.413747558410941,2171600.0,4.051000118255615,68.75,22.90907096862793,11518.099609375,14.607599258422852,14.50441837310791
2010-05-26,14.770182308812377,14.77956180549979,14.479405984370398,2442000.0,4.15500020980835,71.51000213623047,22.931482315063477,11543.900390625,14.50441837310791,14.704522132873535
2010-05-27,14.507545547779255,14.804574072426782,14.507545547779255,1986400.0,4.294000148773193,74.55000305175781,24.186771392822266,11749.099609375,14.704522132873535,14.776437759399414
2010-05-28,14.726411778215212,14.845223930795244,14.62948711057215,1613600.0,4.341000080108643,73.97000122070312,23.970088958740234,11671.400390625,14.776437759399414,14.888998031616211
2010-06-01,14.820213280487094,14.917137959535497,14.60134913978443,3330000.0,4.248000144958496,72.58000183105469,23.8281192779541,11572.0,14.63886833190918,14.98904800415039
2010-06-02,14.632612750382517,14.98904800415039,14.579460668865366,2247200.0,4.423999786376953,72.86000061035156,24.862497329711914,11780.7001953125,14.98904800415039,15.339225769042969
2010-06-03,15.048449490057038,15.492429756982553,15.048449490057038,2206400.0,4.690000057220459,74.61000061035156,24.952436447143555,11811.900390625,15.339225769042969,15.135997772216797
2010-06-04,15.19853053635303,15.26731669617421,15.048452618054037,1734200.0,4.796999931335449,71.51000213623047,24.3303165435791,11569.599609375,15.135997772216797,15.170398712158203
2010-06-07,15.136005614427988,15.351742510125852,15.136005614427988,1452000.0,4.915999889373779,71.44000244140625,23.828123092651367,11504.7001953125,15.170398712158203,15.204788208007812
2010-06-08,15.214167707816355,15.242307399955585,15.039076157537401,1384800.0,4.808000087738037,71.98999786376953,23.948047637939453,11517.2001953125,15.204788208007812,15.176644325256348
2010-06-09,15.27982237280135,15.29232916423507,15.107858165084162,1048600.0,4.677000045776367,74.37999725341797,24.36029624938965,11450.599609375,15.176644325256348,15.276690483093262
2010-06-10,15.254804202733412,15.289197269788268,15.12035922754415,1367200.0,4.646999835968018,75.4800033569336,25.02739906311035,11635.900390625,15.276690483093262,15.251688003540039
2010-06-11,15.261068696741075,15.289208390916798,15.179775716805127,1222800.0,4.781000137329102,73.77999877929688,25.297231674194336,11666.900390625,15.251688003540039,15.417397499084473
2010-06-14,15.32047163690272,15.476802980136421,15.276699051631443,1117200.0,5.00600004196167,75.12000274658203,25.11733627319336,11667.2998046875,15.417397499084473,15.617500305175781
2010-06-15,15.423649787457608,15.633133199832933,15.404889598240981,1537000.0,5.189000129699707,76.94000244140625,25.844396591186523,11907.5,15.617500305175781,15.595611572265625
2010-06-16,15.617497859901523,15.645637542963852,15.501813026295604,1361200.0,4.978000164031982,77.66999816894531,26.136730194091797,11921.099609375,15.595611572265625,15.551839828491211
2010-06-17,15.617498694909433,15.620624796433177,15.417394801417737,1647000.0,5.1620001792907715,76.79000091552734,26.01679801940918,11946.0,15.551839828491211,15.386129379272461
2010-06-18,15.633133169603411,15.633133169603411,15.386129379272461,4933800.0,4.997000217437744,77.18000030517578,25.814422607421875,11927.599609375,15.386129379272461,15.564349174499512
2010-06-21,15.551843572680454,15.626881954449088,15.504943689539878,1303800.0,4.873000144958496,77.81999969482422,25.889375686645508,11936.099609375,15.564349174499512,15.458043098449707
2010-06-22,15.52370317038212,15.614374444807178,15.458043098449709,1134600.0,4.75600004196167,77.20999908447266,25.28223991394043,11797.900390625,15.458043098449707,15.47368049621582
2010-06-23,15.467427097898646,15.592491486100826,15.342361516982692,921000.0,4.803999900817871,76.3499984741211,25.514604568481445,11807.5,15.47368049621582,15.317343711853027
2010-06-24,15.383002581945616,15.41426836978589,15.223543962905499,908200.0,4.748000144958496,76.51000213623047,24.95993423461914,11670.2001953125,15.317343711853027,15.339225769042969
2010-06-25,15.289199806675121,15.420517510623336,15.195400083611514,876000.0,4.861000061035156,78.86000061035156,24.929954528808594,11707.900390625,15.339225769042969,15.476799964904785
2010-06-28,15.411141099789706,15.554965621293194,15.357987833234692,1205800.0,4.7170000076293945,78.25,24.735071182250977,11607.0,15.476799964904785,15.17352294921875
2010-06-29,15.39238711382004,15.417400706443614,15.117243558529454,2238400.0,4.547999858856201,75.94000244140625,23.72317886352539,11263.7998046875,15.17352294921875,15.501813888549805
2010-06-30,15.11098559800807,15.6425111189742,15.092225410685282,3662600.0,4.616000175476074,75.62999725341797,23.48332977294922,11294.400390625,15.501813888549805,15.467424392700195
2010-07-02,15.326725936955858,15.570602465103665,15.32047253973238,1470000.0,4.686999797821045,72.13999938964844,23.31842803955078,11196.099609375,15.467424392700195,15.370495796203613
2010-07-06,15.361118037020212,15.664400030208068,15.357990742252897,1760600.0,4.682000160217285,71.9800033569336,23.40836524963379,11200.2001953125,15.570601463317871,15.97081184387207
2010-07-07,15.573730057938308,15.977064048501562,15.533083571565072,2170600.0,4.565000057220459,74.06999969482422,24.36029624938965,11397.2998046875,15.97081184387207,15.936416625976562
2010-07-08,15.970809710412318,15.998948205626924,15.86137706059733,1865600.0,4.39900016784668,75.44000244140625,24.64512062072754,11433.400390625,15.936416625976562,15.961427688598633
2010-07-09,15.905148317434545,15.967681084585012,15.805096367079129,1096200.0,4.4019999504089355,76.08999633789062,24.79503631591797,11570.5,15.961427688598633,15.977067947387695
2010-07-12,15.973941844310085,16.048981438025397,15.81448434764663,1050600.0,4.388000011444092,74.94999694824219,24.802534103393555,11565.7998046875,15.977067947387695,15.914533615112305
2010-07-13,16.089623982567204,16.089623982567204,15.867633727993356,1586800.0,4.354000091552734,77.1500015258789,24.869993209838867,11672.7998046875,15.914533615112305,15.917654037475586
2010-07-14,15.961426613719167,16.002073088536743,15.898893850779801,1422000.0,4.306000232696533,77.04000091552734,24.607646942138672,11620.2001953125,15.917654037475586,15.992698669433594
2010-07-15,15.939545386608643,15.995824771852178,15.808227616182812,2026200.0,4.585999965667725,76.62000274658203,24.622636795043945,11741.7998046875,15.992698669433594,15.998952865600586
2010-07-16,15.99270065998523,16.045852756712197,15.845748781035045,1663000.0,4.519000053405762,76.01000213623047,24.232877731323242,11569.7001953125,15.998952865600586,16.095870971679688
2010-07-19,15.992692930898208,16.102124366986626,15.914527278631283,1242200.0,4.510000228881836,76.54000091552734,24.39777183532715,11543.5,16.095870971679688,16.239696502685547
2010-07-20,15.977059846911319,16.258456689781305,15.955173558322905,2093000.0,4.590000152587891,77.44000244140625,24.832517623901367,11629.900390625,16.239696502685547,16.117759704589844
2010-07-21,16.258458138562386,16.30848411589558,15.998947561155987,1149600.0,4.513000011444092,76.55999755859375,24.390283584594727,11513.2998046875,16.117759704589844,16.239696502685547
2010-07-22,16.16778424122172,16.352255239833543,16.16778424122172,1065600.0,4.64300012588501,79.30000305175781,25.04237937927246,11667.7998046875,16.239696502685547,16.242826461791992
2010-07-23,16.274092252701312,16.28034564942587,16.17091418852979,1277600.0,4.579999923706055,78.9800033569336,25.019901275634766,11714.2001953125,16.242826461791992,16.22406578063965
2010-07-26,16.336624532848447,16.358510824365332,16.199053387211823,1031800.0,4.611999988555908,78.9800033569336,25.244768142700195,11746.099609375,16.22406578063965,16.117759704589844
2010-07-27,16.242825244279523,16.258458138562386,16.08336662153951,1394400.0,4.675000190734863,77.5,25.10234832763672,11716.7001953125,16.117759704589844,15.798846244812012
2010-07-28,15.855125627637895,15.94579809915888,15.726933965137514,3000200.0,4.77400016784668,76.98999786376953,24.765050888061523,11696.599609375,15.798846244812012,15.570601463317871
2010-07-29,15.50806868781991,15.59874115265628,15.336104449735632,5288400.0,4.827000141143799,78.36000061035156,25.417156219482422,11728.599609375,15.570601463317871,15.645637512207031
2010-07-30,15.2610626395867,15.733182662578521,15.164136799737392,4275600.0,4.922999858856201,78.94999694824219,25.402172088623047,11713.400390625,15.645637512207031,16.07086181640625
2010-08-03,15.72693216160984,16.214686359261787,15.714425368479766,2819600.0,4.638999938964844,82.55000305175781,26.01679801940918,11782.599609375,16.07086181640625,16.07086181640625
2010-08-04,16.086494711462123,16.242826047447736,16.011455145395114,2391200.0,4.736999988555908,82.47000122070312,25.83690071105957,11845.099609375,16.07086181640625,16.18341827392578
2010-08-05,16.02396084687756,16.24282494088978,16.02396084687756,2438600.0,4.5980000495910645,82.01000213623047,25.619535446166992,11774.7998046875,16.18341827392578,16.170913696289062
2010-08-06,16.124013818639245,16.25845886234106,16.108380923660448,1336800.0,4.4670000076293945,80.69999694824219,25.56707191467285,11800.0,16.170913696289062,16.139646530151367
2010-08-09,16.22719288792162,16.25533257564895,16.067734259895623,1537800.0,4.309000015258789,81.4800033569336,25.687000274658203,11863.599609375,16.139646530151367,16.205307006835938
2010-08-10,15.958303207501102,16.205307006835938,15.945796414258298,3094400.0,4.296999931335449,80.25,26.031780242919922,11838.2998046875,16.205307006835938,15.904240608215332
2010-08-11,16.077626536228472,16.16904862279735,15.815970468305274,1882800.0,4.326000213623047,78.0199966430664,24.989913940429688,11582.2001953125,15.904240608215332,15.90109920501709
2010-08-12,15.756085500109025,16.03980901195086,15.626833945286625,2099200.0,4.296000003814697,75.73999786376953,24.690093994140625,11523.599609375,15.90109920501709,16.04610824584961
2010-08-13,15.831739715850377,16.09024273098336,15.78130013247259,1414200.0,4.328000068664551,75.38999938964844,24.667617797851562,11528.2998046875,16.04610824584961,15.83173942565918
2010-08-16,16.020887559215225,16.02404070956671,15.74977435256359,1780000.0,4.228000164031982,75.23999786376953,24.817520141601562,11552.7998046875,15.83173942565918,16.143836975097656
2010-08-17,15.92631646071029,16.213191864862353,15.825437277002402,2129800.0,4.267000198364258,75.7699966430664,25.10234832763672,11728.599609375,16.143836975097656,16.159591674804688
2010-08-18,16.169049920688526,16.257318865109866,15.942071260663175,2010200.0,4.238999843597412,75.41999816894531,24.952436447143555,11781.099609375,16.159591674804688,16.131223678588867
2010-08-19,16.087089194514263,16.235255993257148,15.998820226365051,2772400.0,4.171000003814697,74.43000030517578,24.727577209472656,11710.2001953125,16.131223678588867,16.304611206054688
2010-08-20,16.153292456431092,16.31722019992576,16.0618703360623,2681000.0,4.117000102996826,73.45999908447266,24.495214462280273,11722.099609375,16.304611206054688,16.47169303894043
2010-08-23,16.33928957643738,16.553656915360232,16.320374280690693,4042800.0,4.065999984741211,73.0999984741211,24.39777183532715,11718.599609375,16.47169303894043,16.48430061340332
2010-08-24,16.345590871812586,16.591484867098707,16.310914638989303,2077800.0,4.039000034332275,71.62999725341797,24.06797218322754,11557.400390625,16.48430061340332,16.613557815551758
2010-08-25,16.484306277207594,16.657692311194914,16.38657903501574,2037200.0,3.871000051498413,72.5199966430664,23.97052764892578,11648.099609375,16.613557815551758,16.50321388244629
2010-08-26,16.692363192684027,16.692363192684027,16.40863982861459,1753400.0,3.816999912261963,73.36000061035156,24.09795570373535,11653.2001953125,16.50321388244629,16.717578887939453
2010-08-27,16.47483810550068,16.786933740800272,16.364501932834916,1945000.0,3.6510000228881836,75.16999816894531,24.51021385192871,11879.7001953125,16.717578887939453,16.679752349853516
2010-08-30,16.7081246851577,16.840528114861023,16.575721255454376,1845400.0,3.812000036239624,74.69999694824219,24.67510986328125,11895.599609375,16.679752349853516,16.723892211914062
2010-08-31,16.616707933201727,16.875210981406532,16.616707933201727,2771200.0,3.815999984741211,71.91999816894531,24.21788787841797,11913.900390625,16.723892211914062,16.862598419189453
2010-09-01,16.720736726991536,16.916189945922877,16.717583576845787,2792400.0,3.76200008392334,73.91000366210938,25.360736846923828,12003.7998046875,16.862598419189453,16.95717430114746
2010-09-02,16.777483205921154,16.976088393755774,16.777483205921154,3489600.0,3.750999927520752,75.0199966430664,25.39832878112793,12111.099609375,16.95717430114746,16.755413055419922
